id,name,audiance,open_day,duration,genres,image,watch_grade,actors
1587,솔로몬 케인,120055,20100325,104,"[4, 8, 6]",,19,"[347, 426, 867]"
1588,아마존의 눈물,52856,20100325,88,[17],https://movie-phinf.pstatic.net/20111223_183/1324605827136K1mk2_JPEG/movie_image.jpg,15,[731]
1589,무법자,146832,20100318,94,"[2, 12, 10]",https://movie-phinf.pstatic.net/20190306_4/1551854280568w6YQ9_JPEG/movie_image.jpg,19,"[1299, 176, 321, 862]"
1590,데이브레이커스,128076,20100318,98,"[2, 10, 4]",https://movie-phinf.pstatic.net/20111223_22/1324604667219DHg01_JPEG/movie_image.jpg,19,"[1401, 513, 915, 378]"
1591,사랑은 너무 복잡해,209137,20100311,120,"[18, 7]",https://movie-phinf.pstatic.net/20111223_157/13246056616027WAgh_JPEG/movie_image.jpg,19,"[1102, 312, 494]"
1592,프롬 파리 위드 러브,342143,20100311,94,"[4, 10, 12]",https://movie-phinf.pstatic.net/20111223_287/1324605939487hiGcX_JPEG/movie_image.jpg,19,"[336, 239]"
1593,하모니,3004402,20100128,115,[2],https://movie-phinf.pstatic.net/20180712_238/1531362231842xRbGI_JPEG/movie_image.jpg,12,"[1457, 1191, 1330, 622, 712, 838, 717, 1042]"
1594,아바타,13236669,20091217,161,"[9, 4, 8]",,12,"[1467, 402, 295]"
1595,평행이론,902616,20100218,110,"[10, 4, 2, 5]",https://movie-phinf.pstatic.net/20151230_87/1451455052650S9UNb_JPEG/movie_image.jpg,15,"[974, 959, 679, 847, 661, 102, 888]"
1596,디어 존,177173,20100304,107,"[2, 18, 19]",https://movie-phinf.pstatic.net/20150204_210/1423026406064biQxu_JPEG/movie_image.jpg,12,"[825, 7]"
1597,대병소장,66671,20100311,95,"[4, 7]",https://movie-phinf.pstatic.net/20111223_190/1324606033251P4lWI_JPEG/movie_image.jpg,12,"[1026, 199]"
1598,우리가 꿈꾸는 기적: 인빅터스,92468,20100304,133,[2],,0,"[1013, 861]"
1599,퍼시 잭슨과 번개 도둑,1808612,20100211,118,"[6, 8]",,12,"[313, 157, 511, 979, 1121]"
1600,포스 카인드,196456,20100225,97,"[9, 5, 10]",https://movie-phinf.pstatic.net/20111223_269/1324603591845583c4_JPEG/movie_image.jpg,15,"[1172, 807]"
1601,러블리 본즈,200577,20100225,135,"[12, 2, 6]",https://movie-phinf.pstatic.net/20111223_64/1324603592512ITfqn_JPEG/movie_image.jpg,15,"[1462, 1244, 472]"
1602,하늘에서 음식이 내린다면,644345,20100211,90,"[20, 11]",https://movie-phinf.pstatic.net/20131022_27/1382428831111sr3kU_JPEG/movie_image.jpg,0,"[173, 221, 810, 1321]"
1603,클로이,69903,20100225,95,"[2, 10]",https://movie-phinf.pstatic.net/20150902_101/1441160099189enqPj_JPEG/movie_image.jpg,19,"[451, 1347, 7]"
1604,하치 이야기,89724,20100218,93,"[2, 11]",https://movie-phinf.pstatic.net/20170329_7/1490751726646AtpYn_JPEG/movie_image.jpg,0,"[589, 897, 1150]"
1605,공자 춘추전국시대,348892,20100211,108,"[2, 4, 16]",https://movie-phinf.pstatic.net/20150527_76/14326926131360EneO_JPEG/movie_image.jpg,12,"[1019, 107]"
1606,울프맨,251642,20100211,102,"[0, 10]",https://movie-phinf.pstatic.net/20170919_31/15057847600803gVnT_JPEG/movie_image.jpg,19,"[182, 934, 610, 182, 339]"
1607,발렌타인 데이,157673,20100211,125,"[18, 7]",https://movie-phinf.pstatic.net/20130903_37/1378190526473F1l54_JPEG/movie_image.jpg,15,"[1103, 1379, 828, 431, 681, 1436, 955, 1057, 260, 208, 26]"
1608,원피스 극장판: 스트롱 월드,103832,20100211,113,"[20, 6]",https://movie-phinf.pstatic.net/20111223_286/1324601592434bWLnq_JPEG/movie_image.jpg,0,[565]
1609,식객2 : 김치전쟁,431598,20100128,119,[2],https://movie-phinf.pstatic.net/20111223_30/1324601750721XKV7j_JPEG/movie_image.jpg,0,"[635, 1228, 415, 787, 797, 1461, 33]"
1610,전우치,6022691,20091223,136,"[4, 7, 6]",,12,"[664, 829, 623, 1027, 878, 883, 669, 126, 939, 1006, 543, 550]"
1611,주유소 습격사건 2,718810,20100121,111,"[4, 7]",,15,"[1389, 96, 255, 1202, 409, 888]"
1612,꼬마 니콜라,181922,20100128,91,"[11, 7]",https://movie-phinf.pstatic.net/20140801_172/1406858851138LmR7S_JPEG/movie_image.jpg,0,"[1184, 683]"
1613,들어는 봤니? 모건 부부,106701,20100128,103,"[7, 18]",https://movie-phinf.pstatic.net/20111223_209/1324602019567EPjpy_JPEG/movie_image.jpg,15,"[823, 1113]"
1614,용서는 없다,1121003,20100107,125,"[12, 10]",,19,"[875, 1432, 152, 819, 409, 862, 527, 813, 816]"
1615,파라노말 액티비티,434729,20100113,85,"[0, 5, 10]",https://movie-phinf.pstatic.net/20190426_38/1556243590032uCHJL_JPEG/movie_image.jpg,12,"[747, 1187, 1148]"
1616,아스트로 보이-아톰의 귀환,378150,20100113,93,"[20, 4, 9]",https://movie-phinf.pstatic.net/20111223_141/13246020188364e5Qv_JPEG/movie_image.jpg,0,"[83, 308, 254, 1363, 11]"
1617,500일의 썸머,81692,20100121,95,"[2, 18]",https://movie-phinf.pstatic.net/20160609_268/1465448526366Lib2y_JPEG/movie_image.jpg,15,"[201, 533, 1375, 746]"
1618,8인: 최후의 결사단,81603,20100121,138,"[4, 16]",https://movie-phinf.pstatic.net/20111223_277/1324601533760TJgrT_JPEG/movie_image.jpg,15,"[1274, 1253, 295, 289, 1032]"
1619,셜록 홈즈,2159283,20091223,128,"[5, 12, 8]",,12,"[1115, 591]"
1620,공주와 개구리,59047,20100121,98,"[20, 18]",https://movie-phinf.pstatic.net/20170418_186/1492496044584bdAKr_JPEG/movie_image.jpg,0,"[563, 1102]"
1621,아빠가 여자를 좋아해,112405,20100114,113,"[18, 7]",https://movie-phinf.pstatic.net/20111223_209/1324600350030y72Ti_JPEG/movie_image.jpg,12,"[341, 206, 794, 860]"
1622,앨빈과 슈퍼밴드2,571799,20091230,88,"[11, 7, 2]",https://movie-phinf.pstatic.net/20111223_35/1324600186796qea0o_JPEG/movie_image.jpg,0,"[324, 1055, 163]"
1623,웨딩드레스,76271,20100114,110,[2],https://movie-phinf.pstatic.net/20151202_172/1449023021229rWm0V_JPEG/movie_image.jpg,0,"[553, 560, 1163, 1358]"
1624,더 로드,162066,20100107,111,"[9, 2, 10]",https://movie-phinf.pstatic.net/20190318_99/1552891793084zth8B_GIF/movie_image.jpg,15,"[1221, 522, 600]"
1625,나인,459250,20091231,118,"[18, 3]",https://movie-phinf.pstatic.net/20180202_286/1517561133391hPxum_JPEG/movie_image.jpg,15,"[684, 428, 21, 503]"
1626,극장판파워레인저 엔진포스VS 와일드스피릿,82859,20100107,50,"[9, 4]",https://movie-phinf.pstatic.net/20111223_212/1324599476524fdJ1r_JPEG/movie_image.jpg,0,[895]
1627,포켓 몬스터 DP: 아르세우스 초극의 시공으로,298322,20091224,95,"[20, 8, 6, 4]",https://movie-phinf.pstatic.net/20111223_239/13245988861880loF4_JPEG/movie_image.jpg,0,[816]
1628,파르나서스 박사의 상상극장,440828,20091223,122,"[6, 8, 5]",https://movie-phinf.pstatic.net/20111223_160/1324598280959LfKVD_JPEG/movie_image.jpg,12,"[1088, 383, 1206, 591, 80]"
1629,모범시민,799361,20091210,107,"[10, 2, 12, 4]",https://movie-phinf.pstatic.net/20181227_167/1545893173770Iood9_PNG/movie_image.jpg,15,"[424, 1436]"
1630,위대한 침묵,29532,20091203,168,[17],https://movie-phinf.pstatic.net/20111223_193/1324597060076o0RqG_JPEG/movie_image.jpg,0,[]
1631,뉴 문,1932595,20091202,130,"[6, 2, 18]",,12,"[1251, 896]"
1632,여배우들,504881,20091210,104,[2],,12,"[680, 895, 1152, 38, 1358, 1158, 126]"
1633,2012,5386352,20091112,157,"[9, 4, 8]",,12,"[1191, 679, 1195, 254, 969]"
1634,시크릿,1039443,20091203,110,"[10, 2, 5]",https://movie-phinf.pstatic.net/20190103_206/1546496338132otvoE_JPEG/movie_image.jpg,19,"[1270, 553, 56, 1303, 553, 446, 1028]"
1635,닌자 어쌔신,1308155,20091126,98,"[4, 2, 12]",https://movie-phinf.pstatic.net/20170620_242/14979193540197xYJ2_JPEG/movie_image.jpg,19,"[1299, 808]"
1636,걸프렌즈,75440,20091217,114,"[18, 7]",https://movie-phinf.pstatic.net/20180910_66/1536570042194kWBGw_JPEG/movie_image.jpg,15,"[1075, 758, 1094, 348, 1441, 1362, 1218]"
1637,홍길동의 후예,607768,20091126,117,"[4, 7, 2]",,12,"[268, 211, 601, 398, 86, 408, 681]"
1638,크리스마스 캐롤,339415,20091126,96,"[20, 2, 11, 6]",,0,"[57, 907, 946, 1264]"
1639,백야행,936619,20091119,135,"[18, 5, 12, 10]",https://movie-phinf.pstatic.net/20111223_124/1324633210919cx5Xt_JPEG/movie_image.jpg,19,"[298, 99, 1052, 19, 1362, 553, 1006, 1028]"
1640,바람,87956,20091126,110,"[2, 4]",https://movie-phinf.pstatic.net/20190304_8/1551679670099uSecR_JPEG/movie_image.jpg,19,"[25, 780, 776, 1466, 692, 14, 1124]"
1641,청담보살,1274347,20091111,119,"[18, 7]",https://movie-phinf.pstatic.net/20111223_236/1324594334991pa92c_JPEG/movie_image.jpg,15,"[1465, 759, 1016, 501, 1303, 860]"
1642,에반게리온: 파,28152,20091203,108,"[20, 4, 9]",https://movie-phinf.pstatic.net/20111223_245/1324594991781dmwjO_JPEG/movie_image.jpg,12,"[302, 757, 396]"
1643,솔로이스트,112095,20091119,116,[2],https://movie-phinf.pstatic.net/20111223_65/1324590931413gRJQV_JPEG/movie_image.jpg,12,"[1115, 1436]"
1644,굿모닝 프레지던트,2550349,20091022,132,"[7, 2]",,0,"[567, 417, 22, 1024, 758, 94, 712, 472, 848, 33]"
1645,시간 여행자의 아내,715778,20091028,107,"[18, 2, 9]",https://movie-phinf.pstatic.net/20170309_252/1489034237607lNSX3_JPEG/movie_image.jpg,12,"[848, 341, 1282]"
1646,집행자,366886,20091105,97,[2],https://movie-phinf.pstatic.net/20160614_103/1465892951210SJdag_JPEG/movie_image.jpg,19,"[331, 329, 343, 563, 1023]"
1647,천국의 우편배달부,90592,20091112,105,"[18, 6]",https://movie-phinf.pstatic.net/20111223_172/1324595889324u9ooU_JPEG/movie_image.jpg,0,"[422, 138, 390]"
1648,바스터즈: 거친 녀석들,329712,20091028,152,"[4, 2, 19]",https://movie-phinf.pstatic.net/20111223_87/13245909373833oAeh_JPEG/movie_image.jpg,19,"[387, 818, 28, 58]"
1649,펜트하우스 코끼리,135953,20091105,145,"[2, 18]",https://movie-phinf.pstatic.net/20111223_35/1324594330640SukIJ_JPEG/movie_image.jpg,19,"[922, 454, 19, 377, 1152, 784, 553, 969]"
1650,19-Nineteen,27274,20091112,103,[2],https://movie-phinf.pstatic.net/20160727_128/1469582085712fzuKB_JPEG/movie_image.jpg,12,"[87, 235, 1094]"
1651,마이클 잭슨의 디스 이즈 잇,122781,20091028,111,[17],https://movie-phinf.pstatic.net/20111223_149/1324592649161HV1ry_JPEG/movie_image.jpg,0,[1300]
1652,디스트릭트 9,830043,20091015,112,"[9, 4, 10, 2, 7]",https://movie-phinf.pstatic.net/20111223_278/1324593044133gk68n_JPEG/movie_image.jpg,19,"[1471, 306]"
1653,내 눈에 콩깍지,42318,20091105,105,"[18, 7]",https://movie-phinf.pstatic.net/20111223_249/1324594543647ATqm9_JPEG/movie_image.jpg,12,"[1097, 1294, 448]"
1654,킬 미,39091,20091105,107,"[18, 7]",https://movie-phinf.pstatic.net/20181129_95/1543473142145LKymO_PNG/movie_image.jpg,19,"[379, 122, 1075, 1006]"
1655,파주,115894,20091028,111,"[2, 18]",,19,"[425, 1209, 525, 1214, 1236]"
1656,팬도럼,143661,20091022,108,"[4, 0, 9, 10]",https://movie-phinf.pstatic.net/20150922_198/1442908891537qr4dy_JPEG/movie_image.jpg,19,"[1320, 136, 220]"
1657,뉴욕 아이 러브 유,69584,20091022,103,"[7, 2, 18]",,15,"[541, 427, 1379, 826, 1401, 1040, 590, 521, 1249, 471]"
1658,내 사랑 내 곁에,2130369,20090924,121,"[2, 18]",https://movie-phinf.pstatic.net/20111223_160/1324637578901Rsldq_JPEG/movie_image.jpg,12,"[615, 302, 497, 94, 1314, 363, 188, 646, 1035, 939, 875]"
1659,불꽃처럼 나비처럼,1666735,20090924,124,"[18, 16]",https://movie-phinf.pstatic.net/20111223_166/1324591011429sMMDJ_JPEG/movie_image.jpg,15,"[162, 1153, 894, 412, 528, 1100]"
1660,나는 비와 함께 간다,199333,20091015,111,"[12, 10, 4]",https://movie-phinf.pstatic.net/20111223_83/1324592420437lYvyR_JPEG/movie_image.jpg,19,"[470, 753, 802]"
1661,부산,144001,20091015,101,"[4, 2]",https://movie-phinf.pstatic.net/20180809_298/1533794219282cbeXY_JPEG/movie_image.jpg,19,"[1363, 864, 587, 277, 1307, 787]"
1662,애자,1857685,20090909,110,"[2, 7]",https://movie-phinf.pstatic.net/20111223_178/1324590437150gH76T_JPEG/movie_image.jpg,15,"[1016, 524, 574, 712, 1125]"
1663,호우시절,281632,20091008,100,[18],https://movie-phinf.pstatic.net/20111223_233/1324591000599HWvNG_JPEG/movie_image.jpg,15,"[266, 869, 213, 543]"
1664,써로게이트,761828,20091001,88,"[9, 10, 4]",https://movie-phinf.pstatic.net/20170227_281/1488184403234mGBv4_JPEG/movie_image.jpg,15,"[1199, 149]"
1665,정승필 실종사건,287083,20091008,100,[7],https://movie-phinf.pstatic.net/20111223_63/13245925155728q6Aw_JPEG/movie_image.jpg,15,"[1284, 211, 309, 409, 1362, 472, 1218, 767]"
1666,국가대표,8002297,20090729,137,"[2, 4, 7]",,12,"[847, 86, 341, 497, 472, 277, 398, 1307, 303]"
1667,페임,590812,20090924,106,"[7, 2, 3, 18]",,12,"[493, 700, 1110]"
1668,파이널 데스티네이션 4,246075,20091001,82,"[0, 10]",https://movie-phinf.pstatic.net/20111223_56/1324591026063TM6El_JPEG/movie_image.jpg,19,"[1293, 765, 105]"
1669,게이머,290754,20091001,94,"[4, 9, 10]",https://movie-phinf.pstatic.net/20170605_57/1496629121854ol4YS_JPEG/movie_image.jpg,19,"[424, 711]"
1670,나는 갈매기,89220,20090926,85,[17],https://movie-phinf.pstatic.net/20111223_257/13245920492065luXS_JPEG/movie_image.jpg,0,"[375, 1082, 99, 1163]"
1671,짱구는 못말려 극장판:태풍을 부르는 노래하는 엉덩이 폭탄,90638,20090924,102,"[20, 7, 11]",https://movie-phinf.pstatic.net/20111223_270/13245912099492UR7d_JPEG/movie_image.jpg,0,"[467, 1192, 121]"
1672,어글리 트루스,258705,20090917,95,"[7, 18]",https://movie-phinf.pstatic.net/20111223_276/13245783206178jE3a_JPEG/movie_image.jpg,19,"[10, 424]"
1673,국가대표 완결판-못 다한 이야기,235250,20090910,144,"[2, 7]",,12,"[847, 86, 341, 497]"
1674,이태원 살인사건,523620,20090910,99,"[12, 5, 10]",https://movie-phinf.pstatic.net/20111223_295/1324590899428FXuGU_JPEG/movie_image.jpg,15,"[1134, 67, 73, 587, 939]"
1675,해운대,11276049,20090722,129,"[4, 2, 8]",https://movie-phinf.pstatic.net/20120919_130/1348023020588Y4edp_JPEG/movie_image.jpg,12,"[875, 615, 893, 1440, 1095, 1218, 691]"
1676,블랙,842865,20090827,124,[2],https://movie-phinf.pstatic.net/20190426_69/1556242703680WNdvH_JPEG/movie_image.jpg,0,[258]
1677,S러버,61787,20090917,97,"[7, 2, 18]",https://movie-phinf.pstatic.net/20111223_108/1324590898804msLHW_JPEG/movie_image.jpg,19,"[260, 785, 91]"
1678,프로포즈,312205,20090903,107,"[18, 7, 2]",,15,"[1188, 812]"
1679,마이 시스터즈 키퍼,110652,20090910,109,[2],,12,"[527, 1194, 312]"
1680,하이 레인,68600,20090909,85,"[10, 4, 8]",https://movie-phinf.pstatic.net/20170330_148/1490836693651VL4J4_JPEG/movie_image.jpg,19,[706]
1681,9:나인,59289,20090909,79,"[20, 4, 10, 5, 8, 6, 9]",https://movie-phinf.pstatic.net/20180122_202/1516596784460AcsPK_JPEG/movie_image.jpg,12,"[1111, 619, 491]"
1682,지.아이.조 : 전쟁의 서막,2636648,20090806,117,[4],https://movie-phinf.pstatic.net/20111223_92/1324590925675qMfwG_JPEG/movie_image.jpg,15,"[825, 1064, 991, 1320, 753]"
1683,오펀: 천사의 비밀,416428,20090820,122,"[0, 2, 10]",https://movie-phinf.pstatic.net/20111223_121/1324590423573CsEvB_JPEG/movie_image.jpg,19,"[300, 737]"
1684,코코 샤넬,190183,20090827,110,[2],https://movie-phinf.pstatic.net/20111223_165/1324590896196AHTlA_JPEG/movie_image.jpg,15,"[992, 214]"
1685,왼편 마지막 집,57496,20090903,109,"[0, 10, 12]",https://movie-phinf.pstatic.net/20111223_220/1324590440569hmRnI_JPEG/movie_image.jpg,19,"[908, 445]"
1686,드림업,57401,20090903,111,"[2, 7]",https://movie-phinf.pstatic.net/20111223_268/1324590441147dMDlo_JPEG/movie_image.jpg,12,"[781, 383]"
1687,퍼펙트 겟어웨이,305686,20090820,96,"[10, 8, 0]",https://movie-phinf.pstatic.net/20111223_162/1324587824096RqKRk_JPEG/movie_image.jpg,15,"[1172, 909, 886]"
1688,아이스 에이지 3: 공룡시대,824459,20090812,94,"[20, 8, 11, 2]",https://movie-phinf.pstatic.net/20111223_100/1324590895024Er4vd_JPEG/movie_image.jpg,0,"[174, 208, 748]"
1689,요가학원,255609,20090820,97,[0],https://movie-phinf.pstatic.net/20111223_165/1324590424170RkOeL_JPEG/movie_image.jpg,15,"[788, 835, 17, 836]"
1690,나의 로맨틱 가이드,44604,20090827,94,"[7, 18]",,15,"[365, 111]"
1691,퍼블릭 에너미,415208,20090812,140,"[12, 4]",,15,"[1088, 1074]"
1692,소피의 연애 매뉴얼,80076,20090820,107,"[18, 7]",https://movie-phinf.pstatic.net/20111223_147/1324590425346nB2Qp_JPEG/movie_image.jpg,12,"[455, 904, 1032]"
1693,불신지옥,237044,20090812,112,"[5, 0]",https://movie-phinf.pstatic.net/20111223_118/1324590428466yCcuW_JPEG/movie_image.jpg,15,"[366, 56, 783, 673, 553, 712]"
1694,10억,407614,20090806,114,"[10, 8]",https://movie-phinf.pstatic.net/20181210_215/1544428243608Hz8LR_JPEG/movie_image.jpg,15,"[1170, 1022, 244, 1047, 1095, 189, 1248, 615, 543]"
1695,업,957437,20090729,101,"[20, 7, 8, 11]",https://movie-phinf.pstatic.net/20190412_107/1555032471087U5OVu_JPEG/movie_image.jpg,0,"[827, 944, 22]"
1696,명탐정 코난 : 칠흑의 추적자,599162,20090729,110,"[20, 5, 12]",https://movie-phinf.pstatic.net/20111223_144/132458738391663cBH_JPEG/movie_image.jpg,0,"[664, 129, 862, 707]"
1697,썸머 워즈,63717,20090813,113,"[20, 9, 19]",https://movie-phinf.pstatic.net/20111223_119/1324590427179bnFHi_JPEG/movie_image.jpg,0,"[1221, 1117]"
1698,차우,1740738,20090715,121,"[4, 8, 7]",https://movie-phinf.pstatic.net/20190108_237/15469278552526CyL2_JPEG/movie_image.jpg,12,"[983, 1047, 370, 751, 927, 1319, 1116]"
1699,해리 포터와 혼혈 왕자,2942578,20090715,153,"[8, 4, 11]",https://movie-phinf.pstatic.net/20111223_225/1324585869455atuMF_JPEG/movie_image.jpg,0,"[1178, 658, 1346]"
1700,트랜스포머: 패자의 역습,7387680,20090624,149,"[9, 4, 8]",https://movie-phinf.pstatic.net/20111223_127/1324584377521g1YAu_JPEG/movie_image.jpg,12,"[1040, 668]"
1701,메디엄,75242,20090729,102,"[0, 10]",https://movie-phinf.pstatic.net/20121214_290/1355468975425tn9cO_JPEG/movie_image.jpg,15,"[154, 440]"
1702,킹콩을 들다,1245275,20090701,120,[2],,0,"[211, 740, 890, 1287, 969, 1125, 1024, 651]"
1703,극장판 도라에몽: 진구의 공룡대탐험,206041,20090715,107,"[20, 11, 9, 8]",,0,[123]
1704,블러디 발렌타인,85037,20090722,101,"[0, 10]",https://movie-phinf.pstatic.net/20111223_178/1324582218449azd9u_JPEG/movie_image.jpg,19,"[998, 1139]"
1705,거북이 달린다,3017903,20090611,117,"[2, 4, 12]",https://movie-phinf.pstatic.net/20111223_282/1324579813186mheJA_JPEG/movie_image.jpg,15,"[623, 563, 912, 550, 784, 1125, 860]"
1706,주온-원혼의 부활,301878,20090709,112,[0],https://movie-phinf.pstatic.net/20111223_133/1324585844838ls3Pe_JPEG/movie_image.jpg,15,"[1283, 1273, 342]"
1707,오감도,388416,20090709,128,"[2, 18]",https://movie-phinf.pstatic.net/20111223_255/1324587830755SfvCf_JPEG/movie_image.jpg,19,"[1255, 373, 309, 398, 669, 133, 767, 359, 1440, 601, 922, 188, 17, 497, 646, 834, 133]"
1708,아더와 미니모이-제1탄비밀원정대의출정,119921,20090709,102,"[8, 6]",,0,"[308, 1180]"
1709,여고괴담 5,627429,20090618,88,"[0, 10]",https://movie-phinf.pstatic.net/20111223_211/1324584241944nvoxz_JPEG/movie_image.jpg,15,"[234, 144, 779, 1285, 390]"
1710,박물관이 살아있다 2,1970693,20090604,104,"[8, 7, 4]",https://movie-phinf.pstatic.net/20111223_109/1324573494872uSjRu_JPEG/movie_image.jpg,0,"[777, 27, 566, 665, 897]"
1711,마더,2973710,20090528,128,[2],https://movie-phinf.pstatic.net/20190131_194/1548912288294lPeOb_JPEG/movie_image.jpg,19,"[873, 991, 1228, 370, 26, 494, 689]"
1712,링스 어드벤처,124639,20090624,87,"[20, 7, 2]",https://movie-phinf.pstatic.net/20111223_283/1324579790683YqG6T_JPEG/movie_image.jpg,0,"[137, 87]"
1713,터미네이터 : 미래전쟁의 시작,4486707,20090521,115,"[9, 4]",https://movie-phinf.pstatic.net/20111223_196/13245726456078DEtn_JPEG/movie_image.jpg,15,"[1074, 1467, 1323, 133]"
1714,언노운 우먼,12257,20090701,119,"[2, 5, 10]",,19,"[815, 184]"
1715,드래그 미 투 헬,269772,20090611,99,"[0, 10, 6]",,15,"[324, 408]"
1716,펠햄 123,346515,20090611,105,"[4, 10, 12]",https://movie-phinf.pstatic.net/20111223_198/1324579190288mOcj6_JPEG/movie_image.jpg,15,"[336, 49]"
1717,블룸 형제 사기단,69228,20090618,113,"[7, 2, 18, 12, 8, 11]",https://movie-phinf.pstatic.net/20111223_207/1324579512605yak1L_JPEG/movie_image.jpg,12,"[145, 1244, 856]"
1718,신주쿠 사건,29420,20090618,119,"[4, 2, 12]",https://movie-phinf.pstatic.net/20140818_104/1408337720392v2mEh_JPEG/movie_image.jpg,19,"[1026, 1032, 714]"
1719,블러드,98948,20090611,86,"[4, 0, 10]",https://movie-phinf.pstatic.net/20190404_205/155434484507891fje_JPEG/movie_image.jpg,19,"[1345, 16]"
1720,천사와 악마,1890280,20090514,138,"[5, 12, 10]",https://movie-phinf.pstatic.net/20161104_90/1478250862322q0W8F_JPEG/movie_image.jpg,15,"[968, 1334]"
1721,7급 공무원,4002500,20090422,112,"[7, 4, 2, 12]",https://movie-phinf.pstatic.net/20130117_209/1358386163488Y1vne_JPEG/movie_image.jpg,12,"[1412, 1294, 646, 1097, 1035, 712]"
1722,임피 원더랜드 가다,19899,20090611,82,"[20, 8, 11]",https://movie-phinf.pstatic.net/20111223_138/1324574358991SErC0_JPEG/movie_image.jpg,0,"[139, 666, 947, 491]"
1723,코렐라인: 비밀의 문,207978,20090521,100,"[20, 11, 6, 8, 2]",https://movie-phinf.pstatic.net/20111223_181/1324585236321puUE0_JPEG/movie_image.jpg,0,"[68, 676]"
